comment_id,user_id,item_id,text,timestamp,normalized_text,spam_probability,spam,text_frequency,duplicate,comment_risk_score
C3001,U447,I46,The explanation of education was very clear. Reference 3001,2026-06-10 12:12:31.822435,the explanation of education was very clear reference 3001,0.0,0,1,0,0.0
C3002,U568,I432,This is worth discussing further. Reference 3002,2026-06-29 09:12:31.822449,this is worth discussing further reference 3002,0.0,0,1,0,0.0
C3003,U163,I176,This is an interesting perspective on food. Reference 3003,2026-06-22 18:51:31.822464,this is an interesting perspective on food reference 3003,0.0,0,1,0,0.0
C3004,U703,I201,The explanation of food was very clear. Reference 3004,2026-06-11 23:45:31.822478,the explanation of food was very clear reference 3004,0.0,0,1,0,0.0
C3005,U385,I425,I think this could be improved. Reference 3005,2026-08-03 02:39:31.822492,i think this could be improved reference 3005,0.0,0,1,0,0.0
C3006,U396,I65,This is worth discussing further. Reference 3006,2026-07-06 10:25:31.822505,this is worth discussing further reference 3006,0.0,0,1,0,0.0
C3007,U791,I167,I have a different opinion about fashion. Reference 3007,2026-06-18 11:57:31.822519,i have a different opinion about fashion reference 3007,0.0,0,1,0,0.0
C3008,U403,I273,This is an interesting perspective on music. Reference 3008,2026-06-28 09:15:31.822533,this is an interesting perspective on music reference 3008,0.0,0,1,0,0.0
C3009,U685,I379,Thanks for sharing this information. Reference 3009,2026-07-22 15:41:31.822548,thanks for sharing this information reference 3009,0.0,0,1,0,0.0
C3010,U906,I311,I learned something useful about sports here. Reference 3010,2026-07-09 05:36:31.822561,i learned something useful about sports here reference 3010,0.0,0,1,0,0.0
C3011,U370,I174,This was a surprisingly interesting post. Reference 3011,2026-06-17 06:10:31.822575,this was a surprisingly interesting post reference 3011,0.0,0,1,0,0.0
C3012,U613,I384,The information presented here is useful. Reference 3012,2026-06-14 01:41:31.822588,the information presented here is useful reference 3012,0.0,0,1,0,0.0
C3013,U235,I70,I think this could be improved. Reference 3013,2026-08-07 19:19:31.822601,i think this could be improved reference 3013,0.0,0,1,0,0.0
C3014,U216,I154,The information presented here is useful. Reference 3014,2026-07-11 22:08:31.822615,the information presented here is useful reference 3014,0.0,0,1,0,0.0
C3015,U393,I334,I learned something useful about fashion here. Reference 3015,2026-07-29 02:40:31.822628,i learned something useful about fashion here reference 3015,0.0,0,1,0,0.0
C3016,U291,I159,The information presented here is useful. Reference 3016,2026-08-08 15:54:31.822641,the information presented here is useful reference 3016,0.0,0,1,0,0.0
C3017,U267,I490,The information presented here is useful. Reference 3017,2026-07-27 22:43:31.822655,the information presented here is useful reference 3017,0.0,0,1,0,0.0
C3018,U407,I349,This was a surprisingly interesting post. Reference 3018,2026-06-30 12:20:31.822668,this was a surprisingly interesting post reference 3018,0.0,0,1,0,0.0
C3019,U825,I42,This is worth discussing further. Reference 3019,2026-06-13 03:12:31.822681,this is worth discussing further reference 3019,0.0,0,1,0,0.0
C3020,U883,I207,I really enjoyed this post about education. Reference 3020,2026-07-13 19:03:31.822695,i really enjoyed this post about education reference 3020,0.0,0,1,0,0.0
C3021,U131,I294,This was a surprisingly interesting post. Reference 3021,2026-06-10 08:44:31.822711,this was a surprisingly interesting post reference 3021,0.0,0,1,0,0.0
C3022,U465,I5,I think this could be improved. Reference 3022,2026-07-04 09:06:31.822735,i think this could be improved reference 3022,0.0,0,1,0,0.0
C3023,U789,I27,I have a different opinion about fashion. Reference 3023,2026-07-19 06:57:31.822749,i have a different opinion about fashion reference 3023,0.0,0,1,0,0.0
C3024,U759,I324,This is an interesting perspective on food. Reference 3024,2026-06-27 03:12:31.822765,this is an interesting perspective on food reference 3024,0.0,0,1,0,0.0
C3025,U381,I399,I think this could be improved. Reference 3025,2026-06-24 03:12:31.822779,i think this could be improved reference 3025,0.0,0,1,0,0.0
C3026,U995,I186,This is an interesting perspective on education. Reference 3026,2026-07-04 05:35:31.822793,this is an interesting perspective on education reference 3026,0.0,0,1,0,0.0
C3027,U544,I388,The information presented here is useful. Reference 3027,2026-07-29 03:27:31.822807,the information presented here is useful reference 3027,0.0,0,1,0,0.0
C3028,U7,I172,Thanks for sharing this information. Reference 3028,2026-07-24 20:17:31.822821,thanks for sharing this information reference 3028,0.0,0,1,0,0.0
C3029,U527,I416,Thanks for sharing this information. Reference 3029,2026-07-03 05:57:31.822835,thanks for sharing this information reference 3029,0.0,0,1,0,0.0
C3030,U49,I237,I have a different opinion about technology. Reference 3030,2026-07-31 18:27:31.822849,i have a different opinion about technology reference 3030,0.0,0,1,0,0.0
C3031,U888,I250,I think this could be improved. Reference 3031,2026-08-07 06:35:31.822862,i think this could be improved reference 3031,0.0,0,1,0,0.0
C3032,U910,I306,Best product ever buy now,2026-07-04 02:01:31.822876,best product ever buy now,0.5,1,75,1,72.50000000000001
C3033,U345,I345,I have a different opinion about technology. Reference 3033,2026-06-23 10:19:31.822889,i have a different opinion about technology reference 3033,0.0,0,1,0,0.0
C3034,U273,I91,I have a different opinion about music. Reference 3034,2026-07-04 20:54:31.822903,i have a different opinion about music reference 3034,0.0,0,1,0,0.0
C3035,U17,I228,This is worth discussing further. Reference 3035,2026-06-14 22:39:31.822916,this is worth discussing further reference 3035,0.0,0,1,0,0.0
C3036,U36,I305,This is an interesting perspective on music. Reference 3036,2026-06-06 05:06:31.822930,this is an interesting perspective on music reference 3036,0.0,0,1,0,0.0
C3037,U37,I272,The information presented here is useful. Reference 3037,2026-07-26 21:10:31.822945,the information presented here is useful reference 3037,0.0,0,1,0,0.0
C3038,U86,I273,This is an interesting perspective on education. Reference 3038,2026-06-06 16:17:31.822959,this is an interesting perspective on education reference 3038,0.0,0,1,0,0.0
C3039,U148,I324,I think this could be improved. Reference 3039,2026-07-17 19:54:31.822972,i think this could be improved reference 3039,0.0,0,1,0,0.0
C3040,U353,I497,I think this could be improved. Reference 3040,2026-06-06 03:24:31.822986,i think this could be improved reference 3040,0.0,0,1,0,0.0
C3041,U840,I268,Thanks for sharing this information. Reference 3041,2026-08-08 03:12:31.822999,thanks for sharing this information reference 3041,0.0,0,1,0,0.0
C3042,U78,I167,This is worth discussing further. Reference 3042,2026-07-29 11:24:31.823013,this is worth discussing further reference 3042,0.0,0,1,0,0.0
C3043,U623,I370,This is an interesting perspective on fashion. Reference 3043,2026-06-26 04:07:31.823027,this is an interesting perspective on fashion reference 3043,0.0,0,1,0,0.0
C3044,U742,I40,This is worth discussing further. Reference 3044,2026-07-04 08:57:31.823041,this is worth discussing further reference 3044,0.0,0,1,0,0.0
C3045,U410,I11,I learned something useful about movies here. Reference 3045,2026-06-07 03:38:31.823054,i learned something useful about movies here reference 3045,0.0,0,1,0,0.0
C3046,U668,I380,This is an interesting perspective on fashion. Reference 3046,2026-08-01 05:38:31.823068,this is an interesting perspective on fashion reference 3046,0.0,0,1,0,0.0
C3047,U812,I98,Thanks for sharing this information. Reference 3047,2026-07-15 05:37:31.823082,thanks for sharing this information reference 3047,0.0,0,1,0,0.0
C3048,U630,I263,Click here for amazing deals,2026-06-09 15:21:31.823096,click here for amazing deals,0.5,1,53,1,72.50000000000001
C3049,U818,I25,This is worth discussing further. Reference 3049,2026-07-23 05:51:31.823111,this is worth discussing further reference 3049,0.0,0,1,0,0.0
C3050,U778,I478,The information presented here is useful. Reference 3050,2026-06-04 20:25:31.823124,the information presented here is useful reference 3050,0.0,0,1,0,0.0
C3051,U705,I398,Best deal available now,2026-06-27 04:18:31.823138,best deal available now,0.5,1,52,1,72.50000000000001
C3052,U687,I23,Thanks for sharing this information. Reference 3052,2026-07-26 08:00:31.823151,thanks for sharing this information reference 3052,0.0,0,1,0,0.0
C3053,U694,I145,I have a different opinion about technology. Reference 3053,2026-07-05 18:28:31.823165,i have a different opinion about technology reference 3053,0.0,0,1,0,0.0
C3054,U212,I9,The information presented here is useful. Reference 3054,2026-07-17 19:44:31.823179,the information presented here is useful reference 3054,0.0,0,1,0,0.0
C3055,U273,I236,Thanks for sharing this information. Reference 3055,2026-08-02 23:45:31.823193,thanks for sharing this information reference 3055,0.0,0,1,0,0.0
C3056,U226,I115,I really enjoyed this post about music. Reference 3056,2026-07-22 17:04:31.823209,i really enjoyed this post about music reference 3056,0.0,0,1,0,0.0
C3057,U65,I313,I have a different opinion about food. Reference 3057,2026-06-19 07:39:31.823224,i have a different opinion about food reference 3057,0.0,0,1,0,0.0
C3058,U430,I325,Thanks for sharing this information. Reference 3058,2026-06-23 13:09:31.823237,thanks for sharing this information reference 3058,0.0,0,1,0,0.0
C3059,U398,I243,This was a surprisingly interesting post. Reference 3059,2026-07-11 14:47:31.823251,this was a surprisingly interesting post reference 3059,0.0,0,1,0,0.0
C3060,U348,I163,This is worth discussing further. Reference 3060,2026-07-29 00:25:31.823264,this is worth discussing further reference 3060,0.0,0,1,0,0.0
C3061,U473,I437,I think this could be improved. Reference 3061,2026-06-24 09:17:31.823277,i think this could be improved reference 3061,0.0,0,1,0,0.0
C3062,U714,I87,The information presented here is useful. Reference 3062,2026-07-06 03:45:31.823290,the information presented here is useful reference 3062,0.0,0,1,0,0.0
C3063,U33,I338,Thanks for sharing this information. Reference 3063,2026-06-15 08:42:31.823304,thanks for sharing this information reference 3063,0.0,0,1,0,0.0
C3064,U498,I287,This is worth discussing further. Reference 3064,2026-07-23 22:34:31.823318,this is worth discussing further reference 3064,0.0,0,1,0,0.0
C3065,U765,I271,Best deal available now,2026-07-16 06:29:31.823331,best deal available now,0.5,1,52,1,72.50000000000001
C3066,U768,I161,I think this could be improved. Reference 3066,2026-08-09 03:23:31.823350,i think this could be improved reference 3066,0.0,0,1,0,0.0
C3067,U159,I319,Thanks for sharing this information. Reference 3067,2026-06-16 00:15:31.823368,thanks for sharing this information reference 3067,0.0,0,1,0,0.0
C3068,U360,I289,The information presented here is useful. Reference 3068,2026-08-09 16:50:31.823382,the information presented here is useful reference 3068,0.0,0,1,0,0.0
C3069,U769,I498,I have a different opinion about food. Reference 3069,2026-07-21 11:13:31.823396,i have a different opinion about food reference 3069,0.0,0,1,0,0.0
C3070,U384,I471,This was a surprisingly interesting post. Reference 3070,2026-07-08 09:17:31.823410,this was a surprisingly interesting post reference 3070,0.0,0,1,0,0.0
C3071,U621,I485,This is an interesting perspective on gaming. Reference 3071,2026-07-06 19:27:31.823424,this is an interesting perspective on gaming reference 3071,0.0,0,1,0,0.0
C3072,U223,I108,This is an interesting perspective on movies. Reference 3072,2026-07-26 13:46:31.823438,this is an interesting perspective on movies reference 3072,0.0,0,1,0,0.0
C3073,U885,I81,The information presented here is useful. Reference 3073,2026-07-10 18:58:31.823452,the information presented here is useful reference 3073,0.0,0,1,0,0.0
C3074,U769,I111,The information presented here is useful. Reference 3074,2026-07-13 18:14:31.823465,the information presented here is useful reference 3074,0.0,0,1,0,0.0
C3075,U788,I185,This is an interesting perspective on music. Reference 3075,2026-06-27 02:40:31.823479,this is an interesting perspective on music reference 3075,0.0,0,1,0,0.0
C3076,U548,I272,The information presented here is useful. Reference 3076,2026-07-06 01:30:31.823493,the information presented here is useful reference 3076,0.0,0,1,0,0.0
C3077,U506,I387,Best product ever buy now,2026-07-01 22:07:31.823508,best product ever buy now,0.5,1,75,1,72.50000000000001
C3078,U160,I473,I learned something useful about fashion here. Reference 3078,2026-07-16 13:56:31.823523,i learned something useful about fashion here reference 3078,0.0,0,1,0,0.0
C3079,U3,I272,This is worth discussing further. Reference 3079,2026-06-13 02:30:31.823536,this is worth discussing further reference 3079,0.0,0,1,0,0.0
C3080,U176,I349,This is an interesting perspective on fashion. Reference 3080,2026-06-20 00:36:31.823550,this is an interesting perspective on fashion reference 3080,0.0,0,1,0,0.0
C3081,U668,I214,The information presented here is useful. Reference 3081,2026-07-25 15:22:31.823564,the information presented here is useful reference 3081,0.0,0,1,0,0.0
C3082,U651,I14,Thanks for sharing this information. Reference 3082,2026-07-30 05:16:31.823577,thanks for sharing this information reference 3082,0.0,0,1,0,0.0
C3083,U624,I317,This was a surprisingly interesting post. Reference 3083,2026-06-18 06:12:31.823591,this was a surprisingly interesting post reference 3083,0.0,0,1,0,0.0
